,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
1694,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1063000,250.0,600.0,Agriculture,Agriculture,"to pay rent for two hectares of land and buy agricultural supplies to grow corn, beans, and sugar cane, with her husband.",SV,USD,199.0,2016-04-29 19:54:31+00:00,2016-04-21 07:00:00+00:00,,14.0,6,"#Elderly, #Supporting Family, #Vegan",female,bullet,2016-04-29,2016,April,Friday
172,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,678129,800.0,800.0,Personal Expenses,Personal Use,to repay a debt he has with the store after buying a motorbike. ,SV,USD,199.0,2014-02-28 14:30:27+00:00,2014-02-26 08:00:00+00:00,2014-04-07 20:12:50+00:00,20.0,29,"#Hidden Gem, #Single",male,monthly,2014-02-28,2014,February,Friday
1206,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,924484,250.0,250.0,Agriculture,Agriculture,to buy agricultural supplies to grow corn and beans.,SV,USD,199.0,2015-07-28 16:35:03+00:00,2015-07-24 07:00:00+00:00,2015-08-12 15:26:24+00:00,11.0,8,"#Parent, #Vegan",female,bullet,2015-07-28,2015,July,Tuesday
1732,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1077682,500.0,500.0,Farming,Agriculture,to buy farming supplies and to pay the lease on the land where he grows corn and squash.,SV,USD,199.0,2016-05-28 16:15:37+00:00,2016-05-11 07:00:00+00:00,2016-07-07 00:22:37+00:00,14.0,15,"#Vegan, #Supporting Family, user_favorite",male,monthly,2016-05-28,2016,May,Saturday
963,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,852650,500.0,500.0,Services,Services,to buy another mill that runs on fuel.,SV,USD,199.0,2015-03-09 22:03:26+00:00,2015-02-27 08:00:00+00:00,2015-03-15 12:50:12+00:00,14.0,6,user_favorite,female,monthly,2015-03-09,2015,March,Monday
2070,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1186174,1500.0,1500.0,Cattle,Agriculture,"to purchase cattle to raise and then sell, so that the earnings will allow her to get ahead with her children, since she is a single mother.",SV,USD,199.0,2016-11-16 17:32:32+00:00,2016-11-08 08:00:00+00:00,2016-11-22 04:59:57+00:00,26.0,49,"#Animals, #Single Parent, #Parent, user_favorite",female,monthly,2016-11-16,2016,November,Wednesday
911,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,842340,1250.0,1500.0,Auto Repair,Services,to buy spare parts for his workshop.,SV,USD,199.0,2015-02-17 15:59:30+00:00,2015-02-05 08:00:00+00:00,,20.0,40,"#Parent, user_favorite, user_favorite",male,monthly,2015-02-17,2015,February,Tuesday
1399,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,979531,300.0,300.0,Food Production/Sales,Food,"to buy corn, chicken, and vegetable leaves to improve her tamales business.",SV,USD,199.0,2015-11-16 16:10:41+00:00,2015-11-07 08:00:00+00:00,2015-11-22 16:50:36+00:00,14.0,12,,female,monthly,2015-11-16,2015,November,Monday
105,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667895,800.0,800.0,Pigs,Agriculture,to purchase four pigs.,SV,USD,199.0,2014-02-10 22:40:23+00:00,2014-02-10 08:00:00+00:00,2014-03-19 21:17:19+00:00,14.0,30,"user_favorite, #Animals, #Woman Owned Biz",female,irregular,2014-02-10,2014,February,Monday
1787,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1108982,1200.0,1500.0,Food Stall,Food,to buy plates she needs to sell food.,SV,USD,199.0,2016-06-29 21:39:27+00:00,2016-06-22 07:00:00+00:00,,26.0,10,"#Elderly, #Biz Durable Asset, #Woman Owned Biz, user_favorite",female,monthly,2016-06-29,2016,June,Wednesday
1958,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1166845,300.0,300.0,Fruits & Vegetables,Food,"to buy 2 boxes of tomatoes, 1 box of onions, cucumbers, and potatoes to continue selling.",SV,USD,199.0,2016-10-12 19:50:53+00:00,2016-10-01 07:00:00+00:00,2016-10-21 22:18:13+00:00,14.0,11,"#Single Parent, #Woman Owned Biz, #Parent, user_favorite",female,monthly,2016-10-12,2016,October,Wednesday
1974,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1169288,500.0,500.0,Food Production/Sales,Food,"to purchase six sacks of flour, fifteen pounds of cheese, and vegetables to prepare the cabbage relish for the sale of pupusas [stuffed tortillas].",SV,USD,199.0,2016-10-17 20:22:52+00:00,2016-09-30 07:00:00+00:00,2016-10-20 01:50:54+00:00,15.0,12,#Parent,female,monthly,2016-10-17,2016,October,Monday
1398,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,979600,1000.0,1000.0,Food Stall,Food,to buy tables and seats for the business,SV,USD,199.0,2015-11-16 22:02:39+00:00,2015-11-16 08:00:00+00:00,2015-12-18 18:35:16+00:00,26.0,31,"volunteer_pick, user_favorite, #Woman Owned Biz, #Parent, #Repeat Borrower, #Female Education, #Schooling, user_favorite, #Elderly, user_favorite",female,monthly,2015-11-16,2015,November,Monday
877,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,837291,300.0,300.0,Fruits & Vegetables,Food,buy more coconuts. ,SV,USD,199.0,2015-02-06 22:21:03+00:00,2015-01-28 08:00:00+00:00,2015-02-09 01:48:39+00:00,5.0,3,,male,irregular,2015-02-06,2015,February,Friday
1743,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1092649,500.0,500.0,Services,Services,to purchase a mill to have another source of income for his family.,SV,USD,199.0,2016-05-31 22:47:57+00:00,2016-05-23 07:00:00+00:00,2016-06-20 08:54:36+00:00,14.0,8,"#Biz Durable Asset, #Parent, user_favorite, #Vegan",male,monthly,2016-05-31,2016,May,Tuesday
3387,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1320765,500.0,500.0,Farming,Agriculture,"to buy fertilizers, seeds and herbicides to grow staple grains.",SV,USD,199.0,2017-06-15 20:57:53+00:00,2017-05-26 07:00:00+00:00,2017-06-18 14:12:35+00:00,14.0,7,user_favorite,female,monthly,2017-06-15,2017,June,Thursday
661,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,781474,600.0,600.0,Agriculture,Agriculture,to buy fertilizers for his crops and vegetables for his business.,SV,USD,199.0,2014-10-10 18:44:55+00:00,2014-10-06 07:00:00+00:00,2014-11-21 04:07:45+00:00,20.0,13,"#Single, #Vegan",male,monthly,2014-10-10,2014,October,Friday
1153,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,902671,400.0,400.0,Farming,Agriculture,"to buy agricultural supplies such as fertilizers, pesticides, and herbicides in order to prepare her crops and obtain a good yield.",SV,USD,199.0,2015-06-16 14:30:07+00:00,2015-06-02 07:00:00+00:00,2015-07-25 23:35:49+00:00,14.0,12,"#Parent, #Vegan",female,monthly,2015-06-16,2015,June,Tuesday
1992,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1173583,500.0,500.0,Utilities,Services,to purchase spare parts and maintain her mill.,SV,USD,199.0,2016-10-24 21:37:05+00:00,2016-10-19 07:00:00+00:00,2016-11-19 20:54:43+00:00,14.0,18,"#Parent, user_favorite, #Repair Renew Replace, #Job Creator, user_favorite",female,monthly,2016-10-24,2016,October,Monday
3003,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1108943,150.0,750.0,Farming,Agriculture,to buy fertilizer and corn seeds to grow corn.,SV,USD,199.0,2016-06-29 19:19:35+00:00,2016-06-09 07:00:00+00:00,,12.0,6,,male,bullet,2016-06-29,2016,June,Wednesday
1385,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,977236,1000.0,1000.0,Livestock,Agriculture,"to purchase materials to build coffins, as well as to buy cattle.",SV,USD,199.0,2015-11-11 20:44:53+00:00,2015-11-06 08:00:00+00:00,2015-12-17 16:18:12+00:00,26.0,33,"#Animals, #Parent, #Repeat Borrower, #Woman Owned Biz, user_favorite, #Unique",female,monthly,2015-11-11,2015,November,Wednesday
3145,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1211440,125.0,125.0,Agriculture,Agriculture,to pay manual labor to harvest his crop of staple grains.,SV,USD,199.0,2016-12-27 21:40:18+00:00,2016-12-16 08:00:00+00:00,2016-12-28 16:21:23+00:00,5.0,5,#Job Creator,male,bullet,2016-12-27,2016,December,Tuesday
2201,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1211381,500.0,500.0,General Store,Retail,"to buy products for her store like drinks, food, candies, cleaning products, seasoning, cereal, etc.",SV,USD,199.0,2016-12-27 19:37:09+00:00,2016-12-07 08:00:00+00:00,2017-01-21 14:13:17+00:00,14.0,18,"#Repeat Borrower, #Woman Owned Biz, #Parent",female,monthly,2016-12-27,2016,December,Tuesday
1872,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1136162,700.0,700.0,Food Production/Sales,Food,"to buy corn, oil, chicken, bananas, potatoes, cabbages, tomatoes and bags for her business of selling snacks.",SV,USD,199.0,2016-08-19 16:38:50+00:00,2016-08-11 07:00:00+00:00,2016-09-14 15:38:27+00:00,14.0,19,"volunteer_pick, #Woman Owned Biz, #Single",female,monthly,2016-08-19,2016,August,Friday
1728,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1077639,600.0,600.0,Farming,Agriculture,"to buy fertilizers for her crops and to buy a dairy cow in order to sell curds, cheese and cream.",SV,USD,199.0,2016-05-28 14:37:26+00:00,2016-05-13 07:00:00+00:00,2016-06-23 15:39:16+00:00,14.0,23,"#Animals, #Biz Durable Asset, #Schooling, #Single, #Single Parent, #Woman Owned Biz",female,monthly,2016-05-28,2016,May,Saturday
1525,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1015486,1300.0,1300.0,Farm Supplies,Agriculture,to buy fertilizers and pesticides for growing corn.,SV,USD,199.0,2016-01-28 16:33:21+00:00,2016-01-25 08:00:00+00:00,2016-03-01 17:43:50+00:00,26.0,40,#Elderly,female,monthly,2016-01-28,2016,January,Thursday
428,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,732736,1200.0,1200.0,Personal Expenses,Personal Use,to pay for a debt he acquired when his last child was born premature and the rest of the money will be used to rent one hectare of land and buy farm supplies to plant corn.,SV,USD,199.0,2014-06-30 21:00:26+00:00,2014-06-23 07:00:00+00:00,2014-08-05 22:04:22+00:00,26.0,39,"#Parent, #Health and Sanitation, user_favorite, user_favorite, #Inspiring Story, user_favorite, user_favorite",male,monthly,2014-06-30,2014,June,Monday
2523,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1289428,1000.0,1000.0,Pigs,Agriculture,to purchase pigs to fatten and sell at a good price.,SV,USD,199.0,2017-04-29 14:59:31+00:00,2017-04-05 07:00:00+00:00,2017-05-21 13:00:49+00:00,26.0,31,"#Elderly, #Repeat Borrower, #Animals",female,monthly,2017-04-29,2017,April,Saturday
92,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,666944,400.0,400.0,General Store,Retail,"to buy rice, beans, sugar, oil, salt, flour, and other products.",SV,USD,199.0,2014-02-07 20:11:44+00:00,2014-02-05 08:00:00+00:00,2014-02-11 11:29:50+00:00,14.0,16,,female,monthly,2014-02-07,2014,February,Friday
1433,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,987963,600.0,600.0,General Store,Retail,to buy more products to stock her store.,SV,USD,199.0,2015-11-30 23:04:57+00:00,2015-10-31 07:00:00+00:00,2016-01-03 19:40:46+00:00,15.0,23,"#Woman Owned Biz, #Parent, #Repeat Borrower, user_favorite, #Supporting Family, user_favorite, user_favorite",female,monthly,2015-11-30,2015,November,Monday
3331,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1295134,675.0,1200.0,Farming,Agriculture,"to buy soil amendments, weed killer, and seeds for his crops of basic grains",SV,USD,199.0,2017-05-09 19:16:11+00:00,2017-04-28 07:00:00+00:00,,14.0,22,"volunteer_like, #Repeat Borrower, user_favorite",male,bullet,2017-05-09,2017,May,Tuesday
2920,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1050439,600.0,600.0,Jewelry,Retail,"to buy more plated jewelry, such as rings, bracelets, and chains, and in addition, catalog products such as perfumes, creams, make-up, etc.",SV,USD,199.0,2016-04-06 20:28:45+00:00,2016-03-16 07:00:00+00:00,2016-05-10 07:16:48+00:00,14.0,16,"#Single, #Supporting Family, user_favorite",male,monthly,2016-04-06,2016,April,Wednesday
3099,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1172579,600.0,600.0,General Store,Retail,"buy rice, sugar, oil, eggs, drinks, condiments, detergent, personal use products, among others, to stock up her store.",SV,USD,199.0,2016-10-21 22:48:48+00:00,2016-10-13 07:00:00+00:00,2016-11-20 23:29:20+00:00,14.0,21,"#Woman Owned Biz, #Parent",female,monthly,2016-10-21,2016,October,Friday
1507,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1014236,500.0,500.0,General Store,Retail,"to buy sweets, sodas, juices, tooth brushes, shampoo, bread, oil, sauces and other items for her store.",SV,USD,199.0,2016-01-26 21:43:13+00:00,2016-01-21 08:00:00+00:00,2016-02-20 15:23:34+00:00,13.0,18,"#Parent, #Woman Owned Biz, #Single Parent",female,monthly,2016-01-26,2016,January,Tuesday
1480,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1006557,600.0,600.0,Food Production/Sales,Food,"to buy rice, vegetable, corn meal, beans, eggs, chicken, beef, salads, etc., for the family business.",SV,USD,199.0,2016-01-11 19:41:24+00:00,2016-01-06 08:00:00+00:00,2016-02-06 15:54:52+00:00,14.0,22,"#Elderly, user_favorite, #First Loan, user_favorite",male,monthly,2016-01-11,2016,January,Monday
308,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,706334,200.0,200.0,Agriculture,Agriculture,"to buy manure, herbicides, pesticides, seeds, etc.",SV,USD,199.0,2014-05-06 15:06:55+00:00,2014-04-11 07:00:00+00:00,2014-05-17 14:43:37+00:00,14.0,4,"volunteer_pick, volunteer_like",male,bullet,2014-05-06,2014,May,Tuesday
2765,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,897661,300.0,300.0,Agriculture,Agriculture,"to purchase manure, insecticide, and seeds.",SV,USD,199.0,2015-06-05 20:31:20+00:00,2015-05-13 07:00:00+00:00,2015-06-23 02:23:26+00:00,14.0,12,"#Vegan, #Supporting Family, #Woman Owned Biz",female,bullet,2015-06-05,2015,June,Friday
958,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,852525,250.0,1600.0,Livestock,Agriculture,to buy livestock.,SV,USD,199.0,2015-03-09 14:47:03+00:00,2015-02-19 08:00:00+00:00,,14.0,10,"#Animals, #Parent, #Biz Durable Asset, #Repeat Borrower, #Supporting Family, user_favorite",male,bullet,2015-03-09,2015,March,Monday
1767,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1105852,1000.0,1000.0,General Store,Retail,to stock her store.,SV,USD,199.0,2016-06-24 19:15:45+00:00,2016-06-18 07:00:00+00:00,2016-07-26 13:12:36+00:00,14.0,31,"#Repeat Borrower, #Woman Owned Biz, user_favorite",female,monthly,2016-06-24,2016,June,Friday
1945,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1161137,1000.0,1000.0,Farming,Agriculture,"to buy seeds, fertilizers, poisons and to pay for labor for her crops of basic grains.",SV,USD,199.0,2016-09-30 15:00:36+00:00,2016-09-22 07:00:00+00:00,2016-10-09 14:38:36+00:00,14.0,29,"#Widowed, #Repeat Borrower, #Elderly, user_favorite, user_favorite, user_favorite, user_favorite",female,monthly,2016-09-30,2016,September,Friday
255,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,696394,200.0,200.0,Clothing,Clothing,"to buy shirts and underwear for men and women, as well as women's accessories.",SV,USD,199.0,2014-04-10 20:39:11+00:00,2014-04-08 07:00:00+00:00,2014-04-21 21:01:27+00:00,14.0,8,,female,monthly,2014-04-10,2014,April,Thursday
3279,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1277044,600.0,600.0,Farming,Agriculture,to buy agricultural inputs and pay the rent for land where he grows basic grains.,SV,USD,199.0,2017-04-10 17:25:10+00:00,2017-04-07 07:00:00+00:00,2017-05-13 13:15:43+00:00,14.0,9,#Vegan,male,bullet,2017-04-10,2017,April,Monday
2831,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,966626,1000.0,1000.0,Bakery,Food,"to buy flour, yeast, firewood, and sugar, to make bread and to expand her business.",SV,USD,199.0,2015-10-21 20:16:12+00:00,2015-10-14 07:00:00+00:00,2015-11-24 17:15:22+00:00,20.0,39,"#Elderly, #Woman Owned Biz",female,monthly,2015-10-21,2015,October,Wednesday
2669,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1318991,500.0,500.0,Cattle,Agriculture,to buy a heifer to raise and later sell.,SV,USD,199.0,2017-06-13 17:10:48+00:00,2017-06-02 07:00:00+00:00,2017-07-01 22:35:50+00:00,14.0,17,"#Animals, #Repeat Borrower, #Woman Owned Biz, #Parent, #Schooling",female,monthly,2017-06-13,2017,June,Tuesday
